Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
rewrite-xml/src/test/java/org/openrewrite/xml/internal/rpc/XmlSendReceiveTest.java,org.openrewrite.xml.internal.rpc.XmlSendReceiveTest,before,throws-declaration,IOException,propagate,,
rewrite-scala/src/main/java/org/openrewrite/scala/ScalaParser.java,org.openrewrite.scala.ScalaParser,parseInputs,try-catch,Throwable,recover,,
rewrite-scala/src/main/java/org/openrewrite/scala/ScalaVisitor.java,org.openrewrite.scala.ScalaVisitor,visitCompilationUnit,try-catch,Exception,recover,,
rewrite-scala/src/main/java/org/openrewrite/scala/internal/ScalaCompilerContext.java,org.openrewrite.scala.internal.ScalaCompilerContext,compileAll,try-catch,IOException,custom,,
rewrite-scala/src/main/java/org/openrewrite/scala/tree/S.java,org.openrewrite.scala.tree.S$CompilationUnit,service,try-catch,Exception,wrap,,
rewrite-scala/src/test/java/org/openrewrite/scala/Scala2CompatTest.java,org.openrewrite.scala.Scala2CompatTest,diagnosticRealFiles,throws-declaration,Exception,propagate,,
rewrite-java-11/src/main/java/org/openrewrite/java/Java11Parser.java,org.openrewrite.java.Java11Parser$Builder,build,try-catch,Exception,wrap,,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11JavadocVisitor.java,org.openrewrite.java.isolated.ReloadableJava11JavadocVisitor,visitReference,try-catch,NullPointerException,ignore,,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11Parser.java,org.openrewrite.java.isolated.ReloadableJava11Parser,ReloadableJava11Parser,try-catch,ReflectiveOperationException,ignore,SLF4J,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11Parser.java,org.openrewrite.java.isolated.ReloadableJava11Parser,parseInputs,try-catch,Throwable,recover,SLF4J,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11Parser.java,org.openrewrite.java.isolated.ReloadableJava11Parser,parseInputsToCompilerAst,try-catch,IOException,wrap,SLF4J,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11Parser.java,org.openrewrite.java.isolated.ReloadableJava11Parser,parseInputsToCompilerAst,try-catch,IllegalStateException,rethrow,SLF4J,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11Parser.java,org.openrewrite.java.isolated.ReloadableJava11Parser,parseInputsToCompilerAst,try-catch,Throwable,custom,SLF4J,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11Parser.java,org.openrewrite.java.isolated.ReloadableJava11Parser,parseInputsToCompilerAst,try-catch,Throwable,custom,SLF4J,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11Parser.java,org.openrewrite.java.isolated.ReloadableJava11Parser$ByteArrayCapableJavacFileManager,list,throws-declaration,IOException,propagate,,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11ParserVisitor.java,org.openrewrite.java.isolated.ReloadableJava11ParserVisitor,convert,try-catch,Throwable,rethrow,,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11ParserVisitor.java,org.openrewrite.java.isolated.ReloadableJava11ParserVisitor,listFlags,try-catch,IllegalAccessException,wrap,,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11ParserVisitor.java,org.openrewrite.java.isolated.ReloadableJava11ParserVisitor,listFlags,try-catch,IllegalAccessException,wrap,,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11TypeMapping.java,org.openrewrite.java.isolated.ReloadableJava11TypeMapping,methodDeclarationType,try-catch,UnsupportedOperationException,ignore,,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11TypeMapping.java,org.openrewrite.java.isolated.ReloadableJava11TypeMapping,completeClassSymbol,try-catch,<unknown>,ignore,,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11TypeSignatureBuilder.java,org.openrewrite.java.isolated.ReloadableJava11TypeSignatureBuilder,signature,try-catch,<unknown>,recover,,
rewrite-java-11/src/main/java/org/openrewrite/java/isolated/ReloadableJava11TypeSignatureBuilder.java,org.openrewrite.java.isolated.ReloadableJava11TypeSignatureBuilder,completeClassSymbol,try-catch,<unknown>,ignore,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/HclParser.java,org.openrewrite.hcl.HclParser,parseInputs,try-catch,Throwable,recover,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ConfigFileContext,configFile,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ConfigFileContext,configFile,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BodyContext,body,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BodyContext,body,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BodyContentContext,bodyContent,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BodyContentContext,bodyContent,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$AttributeContext,attribute,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$AttributeContext,attribute,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BlockContext,block,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BlockContext,block,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BlockLabelContext,blockLabel,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BlockLabelContext,blockLabel,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ExpressionTermContext,expression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ExpressionTermContext,expression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ExpressionTermContext,expression,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$CollectionValueExpressionContext,exprTerm,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$CollectionValueExpressionContext,exprTerm,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$CollectionValueExpressionContext,exprTerm,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BlockExprContext,blockExpr,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BlockExprContext,blockExpr,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$LiteralValueContext,literalValue,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$LiteralValueContext,literalValue,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$CollectionValueContext,collectionValue,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$CollectionValueContext,collectionValue,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$TupleContext,tuple,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$TupleContext,tuple,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ObjectContext,object,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ObjectContext,object,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ObjectelemContext,objectelem,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ObjectelemContext,objectelem,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$QualifiedIdentifierContext,qualifiedIdentifier,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$QualifiedIdentifierContext,qualifiedIdentifier,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForExprContext,forExpr,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForExprContext,forExpr,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForTupleExprContext,forTupleExpr,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForTupleExprContext,forTupleExpr,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForObjectExprContext,forObjectExpr,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForObjectExprContext,forObjectExpr,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForIntroContext,forIntro,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForIntroContext,forIntro,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForCondContext,forCond,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ForCondContext,forCond,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$VariableExprContext,variableExpr,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$VariableExprContext,variableExpr,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$FunctionCallContext,functionCall,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$FunctionCallContext,functionCall,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$FunctionNameContext,functionName,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$FunctionNameContext,functionName,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ArgumentsContext,arguments,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ArgumentsContext,arguments,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$IndexContext,index,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$IndexContext,index,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$GetAttrContext,getAttr,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$GetAttrContext,getAttr,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$LegacyIndexAttrContext,legacyIndexAttr,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$LegacyIndexAttrContext,legacyIndexAttr,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$SplatContext,splat,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$SplatContext,splat,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$AttrSplatContext,attrSplat,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$AttrSplatContext,attrSplat,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$FullSplatContext,fullSplat,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$FullSplatContext,fullSplat,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$OperationContext,operation,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$OperationContext,operation,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$UnaryOpContext,unaryOp,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$UnaryOpContext,unaryOp,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BinaryOpContext,binaryOp,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BinaryOpContext,binaryOp,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BinaryOperatorContext,binaryOperator,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$BinaryOperatorContext,binaryOperator,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$CompareOperatorContext,compareOperator,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$CompareOperatorContext,compareOperator,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ArithmeticOperatorContext,arithmeticOperator,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$ArithmeticOperatorContext,arithmeticOperator,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$LogicOperatorContext,logicOperator,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$LogicOperatorContext,logicOperator,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$HeredocContext,templateExpr,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$HeredocContext,templateExpr,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$HeredocTemplatePartContext,heredocTemplatePart,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$HeredocTemplatePartContext,heredocTemplatePart,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$HeredocLiteralContext,heredocLiteral,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$HeredocLiteralContext,heredocLiteral,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$QuotedTemplatePartContext,quotedTemplatePart,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$QuotedTemplatePartContext,quotedTemplatePart,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$StringLiteralContext,stringLiteral,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$StringLiteralContext,stringLiteral,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$TemplateInterpolationContext,templateInterpolation,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/HCLParser.java,org.openrewrite.hcl.internal.grammar.HCLParser$TemplateInterpolationContext,templateInterpolation,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$JsonPathContext,jsonPath,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$JsonPathContext,jsonPath,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$ExpressionContext,expression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$ExpressionContext,expression,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$DotOperatorContext,dotOperator,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$DotOperatorContext,dotOperator,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$RecursiveDecentContext,recursiveDecent,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$RecursiveDecentContext,recursiveDecent,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$BracketOperatorContext,bracketOperator,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$BracketOperatorContext,bracketOperator,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$FilterContext,filter,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$FilterContext,filter,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$FilterExpressionContext,filterExpression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$FilterExpressionContext,filterExpression,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$NegationExpressionContext,negationExpression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$NegationExpressionContext,negationExpression,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$BinaryExpressionContext,binaryExpression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$BinaryExpressionContext,binaryExpression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$BinaryExpressionContext,binaryExpression,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$ContainsExpressionContext,containsExpression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$ContainsExpressionContext,containsExpression,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$RegexExpressionContext,regexExpression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$RegexExpressionContext,regexExpression,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$UnaryExpressionContext,unaryExpression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$UnaryExpressionContext,unaryExpression,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$LiteralExpressionContext,literalExpression,throws-declaration,RecognitionException,propagate,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$LiteralExpressionContext,literalExpression,try-catch,RecognitionException,custom,,
rewrite-hcl/src/main/java/org/openrewrite/hcl/internal/grammar/JsonPathParser.java,org.openrewrite.hcl.internal.grammar.JsonPathParser$PropertyContext,property,throws-declaration,RecognitionException,propagate,,
